"año";"NCODI";"camas_medInterna";"estancias_medInterna";"altFinal_medInterna";"altCuracion_medInterna";"altTraslaHosp_medInterna";"altExitus_medInterna";"altOtracausa_medInterna";"altTraslaInter_medInterna";"camas_medicina";"estancias_medicina";"altFinal_med";"altCuracion_med";"altTraslaHosp_med";"altExitus_med";"altOtracausa_med";"altTraslaInter_med";"camas_cirugia";"estancias_cirugia";"altFinal_cirugia";"altCuracion_cirugia";"altTraslaHosp_cirugia";"altExitus_cirugia";"altOtracausa_cirugia";"altTraslaInter_cirugia";"camas_trauma";"estancias_trauma";"altFinal_trauma";"altCuracion_trauma";"altTraslaHosp_trauma";"altExitus_trauma";"altOtracausa_trauma";"altTraslaInter_trauma";"camas_gine";"estancias_gine";"altFinal_gine";"altCuracion_gine";"altTraslaHosp_gine";"altExitus_gine";"altOtracausa_gine";"altTraslaInter_gine";"camas_pediatria";"estancias_pediatria";"altFinal_pediatria";"altCuracion_pediatria";"altTraslaHosp_pediatria";"altExitus_pediatria";"altOtracausa_pediatria";"altTraslaInter_pediatria";"camas_neonatologia";"estancias_neonatologia";"altFinal_neonatologia";"altCuracion_neonatologia";"altTraslaHosp_neonatologia";"altExitus_neonatologia";"altOtracausa_neonatologia";"altTraslaInter_neonatologia";"camas_cirugiaPed";"estancias_cirugiaPed";"altFinal_cirugiaPed";"altCuracion_cirugiaPed";"altTraslaHosp_cirugiaPed";"altExitus_cirugiaPed";"altOtracausa_cirugiaPed";"altTraslaInter_cirugiaPed";"camas_restoPedia";"estancias_restoPedia";"altFinal_restoPedia";"altCuracion_restoPedia";"altTraslaHosp_restoPedia";"altExitus_restoPedia";"altOtracausa_restoPedia";"altTraslaInter_restoPedia";"camas_rehabilitacion";"estancias_rehabilitacion";"altFinal_rehabilitacion";"altCuracion_rehabilitacion";"altTraslaHosp_rehabilitacion";"altExitus_rehabilitacion";"altOtracausa_rehabilitacion";"altTraslaInter_rehabilitacion";"camas_mIntensiva";"estancias_mIntensiva";"aFinales_mIntensiva";"altCuracion_mIntensiva";"altTraslaHosp_mIntensiva";"altExitus_mIntensiva";"altOtracausa_mIntensiva";"altTraslaInter_mIntensiva";"camas_uci";"estancias_uci";"altFinal_uci";"altCuracion_uci";"altTraslaHosp_uci";"altExitus_uci";"altOtracausa_uci";"altTraslaInter_uci";"camas_uCoronarios";"estancias_uCoronarios";"altFinal_uCoronarios";"altCuracion_uCoronarios";"altTraslaHosp_uCoronarios";"altExitus_uCoronarios";"altOtracausa_uCoronarios";"altTraslaInter_uCoronarios";"camas_uNeonatales";"estancias_uNeonatales";"altFinal_uNeonatales";"altCuracion_uNeonatales";"altTraslaHosp_uNeonatales";"altExitus_uNeonatales";"altOtracausa_uNeonatales";"altTraslaInter_uNeonatales";"camas_uQuemados";"estancias_uQuemados";"altFinal_uQuemados";"altCuracion_uQuemados";"altTraslaHosp_uQuemados";"altExitus_uQuemados";"altOtracausa_uQuemados";"altTraslaInter_uQuemados";"camas_largaEstan";"estancias_largaEstan";"altFinal_largaEstan";"altCuracion_largaEstan";"altTraslaHosp_largaEstan";"altExitus_largaEstan";"altOtracausa_largaEstan";"altTraslaInter_largaEstan";"camas_psiquiatria";"estancias_psiquiatria";"altFinal_psiquiatria";"altCuracion_psiquiatria";"altTraslaHosp_psiquiatria";"altExitus_psiquiatria";"altOtracausa_psiquiatria";"altTraslaInter_psiquiatria";"camas_psiAgudo";"estancias_psiAgudo";"altFinal_psiAgudo";"altCuracion_psiAgudo";"altTraslaHosp_psiAgudo";"altExitus_psiAgudo";"altOtracausa_psiAgudo";"altTraslaInter_psiAgudo";"camas_psiquiMedia";"estancias_psiquiMedia";"altFinal_psiquiMedia";"altCuracion_psiquiMedia";"altTraslaHosp_psiquiMedia";"altExitus_psiquiMedia";"altOtracausa_psiquiMedia";"altTraslaInter_psiquiMedia";"camas_paliativos";"estancias_paliativos";"altFinal_paliativos";"altCuracion_paliativos";"altTraslaHosp_paliativos";"altExitus_paliativos";"altOtracausa_paliativos";"altTraslaInter_paliativos";"otros1_texto";"camas_o1";"estancias_o1";"altFinal_o1";"altCuracion_o1";"altTraslaHosp_o1";"altExitus_o1";"altOtracausa_o1";"altTraslaInter_o1";"otros2_texto";"camas_o2";"estancias_o2";"altFinal_o2";"altCuracion_o2";"altTraslaHosp_o2";"altExitus_o2";"altOtracausa_o2";"altTraslaInter_o2";"otros3_texto";"camas_o3";"estancias_o3";"altFinal_o3";"altCuracion_o3";"altTraslaHosp_o3";"altExitus_o3";"altOtracausa_o3";"altTraslaInter_o3";"camas_total";"estancias_total";"altFinal_total";"altCuracion_total";"altTraslaHosp_total";"altExitus_total";"altOtracausa_total";"altTraslaInter_total";"ingreProgr";"ingreUrge";"total_ingresosHops"
2015;623,00;44;14555;1931;1615;42;266;8;83;122;39060;7529;6378;769;334;48;310;51;14550;3600;3554;8;30;8;483;24;6369;1495;1453;30;11;1;32;30;6775;1936;1920;3;0;13;26;31;3415;1110;1080;30;0;0;37;8;1113;167;160;7;0;0;18;0;0;0;0;0;0;0;0;23;2302;943;920;23;0;0;19;0;0;0;0;0;0;0;0;18;3992;120;17;22;77;4;867;12;2872;93;0;12;77;4;775;0;0;0;0;0;0;0;0;6;1120;27;17;10;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;10154;760;678;39;0;43;11;39;10154;760;678;39;0;43;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;359;98870;18481;16695;943;718;125;1849;5488;12983;18471
2015;875,00;30;7304;2082;2026;21;10;25;0;10;1098;272;241;3;5;23;0;16;4888;1673;1660;3;1;9;0;12;2172;879;871;2;0;6;0;6;251;161;160;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1531;182;148;17;13;4;0;10;1531;182;148;17;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;84;17244;5249;5106;46;29;68;0;2034;3269;5303
2015;940,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2160;61;41;4;0;16;0;0;0;0;0;0;0;0;0;6;2160;61;41;4;0;16;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;6;2160;61;41;4;0;16;0;61;0;61
2015;946,00;30;10906;2309;2114;77;46;72;0;22;7496;2498;2391;44;15;48;38;19;6712;2521;2481;16;7;17;9;15;5150;1288;1211;32;3;42;4;4;1798;598;595;1;0;2;8;4;759;288;286;2;0;0;0;3;305;86;86;0;0;0;0;0;0;0;0;0;0;0;0;1;454;202;200;2;0;0;0;0;0;0;0;0;0;0;0;6;2186;691;673;6;8;4;0;6;2186;691;673;6;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;100;35007;10193;9751;178;79;185;59;4958;5235;10193
2015;1023,00;70;46744;7551;6725;179;545;102;348;10;2609;957;913;7;20;17;210;79;9491;2795;2752;12;19;12;413;15;6205;2117;2088;9;6;14;47;21;4487;1678;1657;11;1;9;18;16;2402;658;614;41;0;3;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2402;658;614;41;0;3;5;0;0;0;0;0;0;0;0;15;5045;256;40;61;151;4;1085;15;5045;256;40;61;151;4;1085;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2477;336;320;13;0;3;6;10;2477;336;320;13;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;236;79460;16348;15109;333;742;164;2132;3361;12982;16343
2015;1054,00;73;31612;5249;4392;317;411;129;690;0;0;0;0;0;0;0;0;38;10644;2388;2263;41;43;41;570;35;6614;1446;1325;108;13;0;95;22;4115;1493;1472;14;0;7;55;17;1987;749;710;36;0;3;4;6;773;151;136;15;0;0;4;0;0;0;0;0;0;0;0;11;1214;598;574;21;0;3;0;0;0;0;0;0;0;0;0;14;4720;221;83;26;104;8;439;14;4720;221;83;26;104;8;439;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;3857;341;314;14;0;13;8;12;3857;341;314;14;0;13;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;211;63549;11887;10559;556;571;201;1861;2682;9194;11876
2015;1057,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;24404;342;204;53;31;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2601;92;4;4;80;4;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;80;27005;434;208;57;111;58;0;427;7;434
2015;1031,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;3469;33;29;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;19;3469;33;29;0;0;4;0;47;0;47
2015;1032,00;52;33556;4869;4375;34;441;19;446;8;3781;1228;1189;19;12;8;238;64;10810;2857;2814;30;9;4;745;10;4957;1406;1384;5;12;5;57;30;5714;2136;2112;11;0;13;19;14;2286;575;540;33;0;2;3;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2286;575;540;33;0;2;3;0;0;0;0;0;0;0;0;16;4429;177;54;50;71;2;1235;16;4429;177;54;50;71;2;1235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;194;65533;13248;12468;182;545;53;2743;3421;9785;13206
2015;1064,00;17;4286;1192;1148;24;20;0;0;33;5069;3470;3418;38;14;0;0;21;4497;1790;1755;34;1;0;0;13;2964;1203;1199;4;0;0;0;6;1542;588;587;1;0;0;0;4;887;336;336;0;0;0;0;2;424;68;68;0;0;0;0;0;0;0;0;0;0;0;0;2;463;268;268;0;0;0;0;0;0;0;0;0;0;0;0;6;1899;528;475;39;14;0;0;6;1899;528;475;39;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;100;21144;9107;8918;140;49;0;0;6729;2378;9107
2015;226,00;20;2625;862;808;12;42;0;0;11;1076;420;404;6;10;0;0;23;3700;1322;1313;4;5;0;0;5;3708;1361;1361;0;0;0;0;11;2655;950;950;0;0;0;0;7;1166;418;417;1;0;0;0;2;333;119;119;0;0;0;0;0;0;0;0;0;0;0;0;5;833;299;298;1;0;0;0;0;0;0;0;0;0;0;0;5;330;131;101;5;25;0;0;5;330;131;101;5;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;82;15260;5464;5354;28;82;0;0;3539;1925;5464
2015;687,00;44;18694;1641;1330;37;251;23;200;34;8801;1124;1039;33;41;11;336;33;4437;1344;1311;14;11;8;167;19;3389;825;820;0;3;2;11;21;4355;2249;2232;8;0;9;74;13;1980;786;747;33;3;3;16;8;203;65;61;4;0;0;8;0;0;0;0;0;0;0;0;5;1777;721;686;29;3;3;8;0;0;0;0;0;0;0;0;8;1243;70;2;35;33;0;409;8;1243;70;2;35;33;0;409;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;172;42899;8039;7481;160;342;56;1213;2311;5903;8214
2015;745,00;98;32124;3199;2740;7;437;15;378;172;49822;5864;5383;76;381;24;1173;149;36709;5242;5120;28;75;19;660;36;9123;1527;1497;12;16;2;90;60;13983;5060;5050;0;0;10;67;81;13459;2227;2214;9;4;0;258;32;4699;417;416;1;0;0;87;10;1568;398;398;0;0;0;18;39;7192;1412;1400;8;4;0;153;0;0;0;0;0;0;0;0;38;7359;459;47;249;157;6;1012;24;4737;422;40;244;132;6;788;0;0;0;0;0;0;0;0;14;2622;37;7;5;25;0;224;0;0;0;0;0;0;0;0;55;13107;452;314;0;138;0;12;33;7276;583;581;0;0;2;13;33;7276;583;581;0;0;2;13;0;0;0;0;0;0;0;0;15;2776;250;67;0;183;0;14;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;737;185738;24863;23013;381;1391;78;3677;8077;17066;25143
2015;109,00;24;5708;1112;972;38;102;0;0;4;945;38;38;0;0;0;0;8;2198;1207;1205;2;0;0;0;5;1899;952;949;3;0;0;0;5;1779;868;861;7;0;0;0;4;2112;764;752;12;0;0;0;0;0;0;0;0;0;0;0;1;85;76;76;0;0;0;0;3;2027;688;676;12;0;0;0;0;0;0;0;0;0;0;0;4;534;192;179;13;0;0;175;4;534;192;179;13;0;0;175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;54;15175;5133;4956;75;102;0;175;2418;2594;5012
2015;808,00;79;24189;2606;2138;39;422;7;182;46;14060;1707;1604;36;51;16;302;40;11173;2293;2248;11;26;8;68;34;10260;1452;1405;26;19;2;25;37;9668;3702;3642;25;2;33;19;15;3793;945;908;35;0;2;41;6;1314;276;269;7;0;0;5;0;0;0;0;0;0;0;0;9;2479;669;639;28;0;2;36;0;0;0;0;0;0;0;0;11;2394;232;70;113;47;2;373;11;2394;232;70;113;47;2;373;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4078;250;235;7;0;8;6;13;4078;250;235;7;0;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;275;79615;13187;12250;292;567;78;1016;3218;10380;13598
2015;971,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"CUIDADOS POLIVALENTE";5;1193;640;311;302;22;5;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;5;1193;640;311;302;22;5;0;3;637;640
2015;128,00;11;1709;669;618;36;11;4;0;4;126;115;110;4;0;1;0;11;730;546;540;2;1;3;0;3;410;329;324;4;1;0;0;3;53;26;26;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;33;3028;1685;1618;46;13;8;0;1045;640;1685
2015;919,00;118;41934;3488;2946;34;505;3;193;64;26680;3502;3246;77;169;10;231;71;13748;3338;3283;13;41;1;164;39;7257;1158;1113;22;18;5;24;28;5207;1546;1520;8;0;18;25;23;2381;851;833;15;2;1;15;8;1196;411;404;6;1;0;6;0;0;0;0;0;0;0;0;15;1185;440;429;9;1;1;9;0;0;0;0;0;0;0;0;8;1905;125;27;36;62;0;324;8;1905;125;27;36;62;0;324;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;8556;260;247;5;0;8;21;12;3492;227;214;5;0;8;11;20;5064;33;33;0;0;0;10;7;1865;163;47;0;116;0;1;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;390;109533;14431;13262;210;913;46;998;3042;11403;14445
2015;725,00;135;52648;5713;4965;56;631;61;465;156;49274;5933;5618;31;215;69;654;205;44531;7639;7392;116;57;74;1920;63;14918;2278;2207;11;37;23;528;82;13722;3871;3776;6;1;88;155;110;15956;2711;2653;17;2;39;336;28;6164;409;395;5;0;9;55;13;2492;772;762;2;0;8;166;69;7300;1530;1496;10;2;22;115;0;0;0;0;0;0;0;0;68;14979;454;118;36;288;12;3655;60;13194;381;65;35;270;11;3255;8;1785;73;53;1;18;1;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;7796;428;369;15;0;44;8;24;7796;428;369;15;0;44;8;0;0;0;0;0;0;0;0;5;2116;253;78;0;171;4;10;"Radiología";0;65;26;25;1;0;0;18;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;848;216005;29306;27201;289;1402;414;7749;9243;20063;29306
2015;3,00;0;0;0;0;0;0;0;0;80;29200;180;32;48;76;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;80;29200;180;32;48;76;24;0;196;0;196
2015;306,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;281;97358;85;60;0;16;9;0;0;0;0;0;0;0;0;0;281;97358;85;60;0;16;9;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;281;97358;85;60;0;16;9;0;83;2;85
2015;15,00;0;0;0;0;0;0;0;0;1;21;17;15;1;0;1;0;5;90;118;117;1;0;0;0;9;436;211;210;1;0;0;0;2;44;49;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;17;591;395;391;3;0;1;0;351;11;362
2015;264,00;0;0;0;0;0;0;0;0;31;9335;1523;1005;15;101;402;0;16;3541;1467;1206;0;3;258;0;9;2058;846;708;1;3;134;0;10;1790;726;592;3;0;131;0;6;927;319;225;2;0;92;0;3;125;23;14;0;0;9;0;3;802;296;211;2;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;170;121;49;20;20;32;0;5;170;121;49;20;20;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;77;17821;5002;3785;41;127;1049;0;2674;2329;5003
2015;867,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;312;123;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;15;312;123;123;0;0;0;0;123;0;123
2015;910,00;84;23206;3479;2923;88;445;23;168;13;3916;765;665;48;43;9;421;49;11311;2671;2538;57;39;37;5043;12;4036;764;733;15;8;8;664;17;3846;1348;1307;30;1;10;682;15;1500;562;519;36;0;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1500;562;519;36;0;7;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2654;205;186;3;0;16;3;9;2654;205;186;3;0;16;3;0;0;0;0;0;0;0;0;1;225;39;10;0;29;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;200;50694;9833;8881;277;565;110;6998;2594;7203;9797
2015;1053,00;118;45479;5583;4748;222;540;73;972;8;2427;535;443;19;69;4;320;71;12716;2638;2504;41;52;41;493;24;5155;935;875;33;9;18;233;43;6094;1852;1813;10;0;29;237;28;3002;1436;1199;34;1;202;10;7;665;458;253;11;0;194;5;0;0;0;0;0;0;0;0;21;2337;978;946;23;1;8;5;0;0;0;0;0;0;0;0;8;1621;143;75;32;35;1;269;8;1621;143;75;32;35;1;269;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;300;76494;13122;11657;391;706;368;2534;2528;10559;13087
2015;1055,00;111;35886;4802;4166;62;538;36;173;79;27738;4502;4236;94;137;35;245;42;10763;2461;2417;9;26;9;100;24;6075;1219;1177;28;11;3;15;44;9779;2509;2477;6;0;26;56;44;4845;1169;1127;30;2;10;16;20;2903;498;485;10;2;1;7;0;0;0;0;0;0;0;0;24;1942;671;642;20;0;9;9;0;0;0;0;0;0;0;0;10;2193;135;58;25;50;2;418;10;2193;135;58;25;50;2;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6403;621;584;9;1;27;5;20;6403;621;584;9;1;27;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;374;103682;17418;16242;263;765;148;1028;3897;13498;17395
